url,main_title,title,description,attachment_url,published_at,created_at,last_modified_at
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18157#plik_21318",Uchwały Rady Gminy Nadarzyn podjęte na XV Sesji,Uchwała_nr_XV_302_2025.pdf(PDF),Uchwała Nr XV 302 2025 Rady Gminy Nadarzyn z dnia 27 sierpnia 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność...,"https://bip.nadarzyn.pl/plik,21318,uchwala-nr-xv-302-2025-pdf.pdf",2025-09-04,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21282",Obwieszczenie Wójta Gminy Nadarzyn z dnia 26.08.2025,Obwieszczenie Wójta Gminy Nadarzyn z dnia 26.08.2025 (ROŚ.6220.12.2025.DSZ.1)(PDF),Wójt Gminy Nadarzyn Nadarzyn dnia 26 08 2025 r ul Mszczonowska 24 05 830 Nadarzyn ROŚ 6220 12 2025 DSZ 1 OBWIESZCZENIE Na podstawie art 10 I art 61 1 oraz 4 ustawy z dnia 14 czerwca 1960 r Kodeks...,"https://bip.nadarzyn.pl/plik,21282,obwieszczenie-wojta-gminy-nadarzyn-z-dnia-26-08-2025-ros-6220-12-2025-dsz-1.pdf",2025-08-26,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18129#plik_21257",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(32).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy nieruchomości stanowiącej własność Gminy Nadarzyn Na podstawie...,"https://bip.nadarzyn.pl/plik,21257,projekt-uchwaly-32-pdf.pdf",2025-08-22,,2025-08-22
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18129#plik_21260",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(35).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiących własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,21260,projekt-uchwaly-35-pdf.pdf",2025-08-22,,2025-08-22
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18129#plik_21241",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(16).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,21241,projekt-uchwaly-16-pdf.pdf",2025-08-22,,2025-08-22
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21092",Obwieszczenie Wójta Gminy Nadarzyn z dnia 18.07.2025 r.,Obwieszczenie o wydaniu dec. nr 10_2025 Centrum przetwarzania danych Kajetany.pdf(PDF),WÓJT GMINY NADARZYN Nadarzyn dnia 18 07 2025 r ul Mszczonowska 24 05 830 Nadarzyn ROŚ 6220 23 2024 DSZ 9 OBWIESZCZENIE WOJTA GMINY NADARZYN Działając na podstawie art 10 1 i art 49 ustawy z dnia...,"https://bip.nadarzyn.pl/plik,21092,obwieszczenie-o-wydaniu-dec-nr-10-2025-centrum-przetwarzania-danych-kajetany-pdf.pdf",2025-07-18,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18041#plik_21058",Uchwały Rady Gminy Nadarzyn podjęte na XIV Sesji,Uchwała_nr_XIV_275_2025.pdf(PDF),Uchwała Nr XIV 275 2025 Rady Gminy Nadarzyn z dnia 30 czerwca 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu nieruchomości stanowiącej własność Gminy...,"https://bip.nadarzyn.pl/plik,21058,uchwala-nr-xiv-275-2025-pdf.pdf",2025-07-14,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=18041#plik_21059",Uchwały Rady Gminy Nadarzyn podjęte na XIV Sesji,Uchwała_nr_XIV_276_2025.pdf(PDF),Uchwała Nr XIV 276 2025 Rady Gminy Nadarzyn z dnia 30 czerwca 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność...,"https://bip.nadarzyn.pl/plik,21059,uchwala-nr-xiv-276-2025-pdf.pdf",2025-07-14,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18005#plik_20980",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(28).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu nieruchomości stanowiącej własność Gminy Nadarzyn Na podstawie...,"https://bip.nadarzyn.pl/plik,20980,projekt-uchwaly-28-pdf.pdf",2025-06-25,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18005#plik_20981",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(29).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,20981,projekt-uchwaly-29-pdf.pdf",2025-06-25,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17805#plik_20739",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(9)_zał_nr_1.pdf(PDF),MIEJSCOWY PLAN ZAGOSPODAROWANIA PRZESTRZENNEGO DLA OBSZARU NR II WE WSIKAJETANYW GMINIE NADARZYN SKALA 1 1 000 0 5 10 20 30 40 ZAŁĄCZNIK NR 1 DO UCHWAŁY NR RADY GMINY NADARZYN z dnia r 119 3 50 m...,"https://bip.nadarzyn.pl/plik,20739,projekt-uchwaly-9-zal-nr-1-pdf.pdf",2025-04-25,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17802#plik_20663",Uchwały Rady Gminy Nadarzyn podjęte na X Sesji,Uchwała_nr_X_203_2025.pdf(PDF),Uchwała Nr X 203 2025 Rady Gminy Nadarzyn z dnia 27 lutego 2025 r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiącej własność...,"https://bip.nadarzyn.pl/plik,20663,uchwala-nr-x-203-2025-pdf.pdf",2025-04-25,,
"https://bip.nadarzyn.pl/994,mpzp-dla-obszarow-nr-i-ii-we-wsi-kajetany-dz-ew-245-1-do-245-8-247-1-do-247-3-247-5-oraz-247-6?nobreakup#plik_20626",Projekt uchwały wraz z załącznikami – do uchwalenia,Zał-01_Rysunek_planu_Kajetany_obszar_II[uchwalenie].pdf(PDF),MIEJSCOWY PLAN ZAGOSPODAROWANIA PRZESTRZENNEGO DLA OBSZARU NR II WE WSIKAJETANYW GMINIE NADARZYN SKALA 1 1 000 0 5 10 20 30 40 ZAŁĄCZNIK NR 1 DO UCHWAŁY NR RADY GMINY NADARZYN z dnia r 119 3 50 m...,"https://bip.nadarzyn.pl/plik,20626,zal-01-rysunek-planu-kajetany-obszar-ii-uchwalenie-pdf.pdf",2025-04-23,2025-04-23,
"https://bip.nadarzyn.pl/994,mpzp-dla-obszarow-nr-i-ii-we-wsi-kajetany-dz-ew-245-1-do-245-8-247-1-do-247-3-247-5-oraz-247-6?nobreakup#plik_20525",Protokół z dyskusji publicznej nad rozwiązaniami przyjętymi w projekcie miejscowego planu zagospodarowania przestrzennego dla Obszaru Nr II we wsi Kajetany w Gminie Nadarzyn wraz z prognozą oddziaływania na środowisko,Protokół z dyskusji publicznej obszar II.pdf(PDF),PROTOKÓŁ z dyskusji publicznej nad rozwiązaniami przyjętymi w projekcie miejscowego planu zagospodarowania przestrzennego dla Obszaru Nr II we wsiKajetanyw Gminie Nadarzyn wraz z prognozą...,"https://bip.nadarzyn.pl/plik,20525,protokol-z-dyskusji-publicznej-obszar-ii-pdf.pdf",2025-03-25,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_20476",Wykaz nieruchomości przeznaczonych do oddania w dzierżawę,wykaz nieruchomości  - dzierżawa 19.03.2025 r. - 09.04.2025 r_.pdf(PDF),WYKAZ nieruchomości przeznaczonych do oddania w dzierżawę Zgodnie z art 35 ust 1 ustawy z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami t j Dz U z 2024 r poz 1145 ze zm Wójt Gminy...,"https://bip.nadarzyn.pl/plik,20476,wykaz-nieruchomosci-dzierzawa-19-03-2025-r-09-04-2025-r-pdf.pdf",2025-03-19,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17491#plik_20363",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(17).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na zawarcie w trybie bezprzetargowym umowy dzierżawy części nieruchomości stanowiącej własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,20363,projekt-uchwaly-17-pdf.pdf",2025-02-21,,2025-02-21
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17454#plik_20289",Uchwały Rady Gminy Nadarzyn podjęte na IX Sesji,Uchwała_nr_IX_181_2025.pdf(PDF),Uchwała Nr IX 181 2025 Rady Gminy Nadarzyn z dnia 28 stycznia 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu nieruchomości stanowiącej własność Gminy...,"https://bip.nadarzyn.pl/plik,20289,uchwala-nr-ix-181-2025-pdf.pdf",2025-02-11,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17356#plik_20166",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(13).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu nieruchomości stanowiącej własność Gminy Nadarzyn Na podstawie...,"https://bip.nadarzyn.pl/plik,20166,projekt-uchwaly-13-pdf.pdf",2025-01-23,,2025-01-23
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17940#akapit_7370",Uchwały Rady Gminy Nadarzyn podjęte na XIII Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XIII Sesji,Wykaz uchwał z XIII sesji z dnia 29 maja 2025 r. Uchwała Nr XIII.241.2025 w sprawie zmiany uchwały nr XVI.215.2019 Rady Gminy Nadarzyn z dnia 27 listopada 2019 r. w sprawie przyjęcia regulaminów...,,2025-06-05,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17884#akapit_7339",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,"Na podstawie art. 20 ust. 1 ustawy z dnia 8 marca 1990 r. o samorządzie gminnym /tj. Dz. U. z 2024, poz. 1465, 1572, 1907, 1940/ zwołuję XIII Sesję Rady Gminy Nadarzyn na dzień 29 maja 2025 r...",,2025-05-23,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17846#akapit_7317",Uchwały Rady Gminy Nadarzyn podjęte na XII Sesji,Uchwały Rady Gminy Nadarzyn podjęte na XII Sesji,Wykaz uchwał z XII sesji RG z dnia 30.04.2025 r. Uchwała Nr XII.227.2025 w sprawie wniesienia skargi na rozstrzygnięcie nadzorcze Wojewody Mazowieckiego. Uchwała Nr XII.228.2025 w sprawie...,,2025-05-09,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17805#akapit_7298",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,"Na podstawie art. 20 ust. 1 ustawy z dnia 8 marca 1990 r. o samorządzie gminnym /tj. Dz. U. z 2024, poz. 1465, 1572, 1907, 1940/ zwołuję XII Sesję Rady Gminy Nadarzyn na dzień 30 kwietnia 2025 r...",,2025-04-25,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18194#plik_21415",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(18)_zał_nr_3.pdf(PDF),Załącznik nr 3 do Uchwały Nr Rady Gminy Nadarzyn z dnia Zmiana Tabeli nr 3 Plan wydatków majątkowych do uchwały budżetowej na 2025 r Dział 600 Rozdział Paragraf 60013 Drogi publiczne...,"https://bip.nadarzyn.pl/plik,21415,projekt-uchwaly-18-zal-nr-3-pdf.pdf",2025-09-19,,2025-09-23
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=18194#plik_21412",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(18)_uzasadnienie.pdf(PDF),Uzasadnienie do zmian Uchwały budżetowej na rok 2025 wprowadzonych Uchwałą Nr Rady Gminy Nadarzyn w dniu Zmiany w planie dochodów Dział 010 Rolnictwo i łowiectwo w rozdziale 01095 zwiększono...,"https://bip.nadarzyn.pl/plik,21412,projekt-uchwaly-18-uzasadnienie-pdf.pdf",2025-09-19,,2025-09-23
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21171",Obwieszczenie Wójta Gminy Nadarzyn z dnia 21.08.2025,Obwieszczenie o wpłynięciu i przekazaniu odwołania do SKO.pdf(PDF),WÓJT GMINY NADARZYN Nadarzyn dnia 21 08 2025 r ul Mszczonowska 24 05 830 Nadarzyn ROŚ 6220 23 2024 DSZ 11 OBWIESZCZENIE Na podstawie art 10 1 oraz art 49 ustawy z dnia 14 czerwca 1960 r Kodeks...,"https://bip.nadarzyn.pl/plik,21171,obwieszczenie-o-wplynieciu-i-przekazaniu-odwolania-do-sko-pdf.pdf",2025-08-22,,
"https://bip.nadarzyn.pl/497,rejestr-umow?nobreakup#plik_21099",Rejestr umów - stan na dzień 31.06.2025 r.,rejestr_umów.pdf(PDF),L p Numer umowy 217 GG 217 2025 Kontrahent ASG Wioletta Wojdyła Ul 218 GGJ218 2025 2kowi aodódaje REGON 141529168 Data zawarcia umowy realizacji EUR Przedmiot zamówienia 2025 04 01 2025 04 01...,"https://bip.nadarzyn.pl/plik,21099,rejestr-umow-pdf.pdf",2025-07-21,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_20919",Obwieszczenie Wójta Gminy Nadarzyn z dnia 6.06.2025,obwieszczenie o zebranych materiałach ROŚ.6220.23.2024.pdf(PDF),Wójt Gminy Nadarzyn Nadarzyn dnia 06 06 2025 r ul Mszczonowska 24 05 830 Nadarzyn ROŚ 6220 23 2024 DSZ 7 OBWIESZCZENIE Na podstawie przepisów art 10 1 art 49 w związku z art 106 2 ustawy z dnia 14...,"https://bip.nadarzyn.pl/plik,20919,obwieszczenie-o-zebranych-materialach-ros-6220-23-2024-pdf.pdf",2025-06-09,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17940#plik_20894",Uchwały Rady Gminy Nadarzyn podjęte na XIII Sesji,Uchwała_nr_XIII_244_2025.pdf(PDF),Uchwała Nr XIII 244 2025 Rady Gminy Nadarzyn z dnia 29 maja 2025 r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność...,"https://bip.nadarzyn.pl/plik,20894,uchwala-nr-xiii-244-2025-pdf.pdf",2025-06-05,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17884#plik_20841",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(10).pdf(PDF),PROJEKT Uchwała nr Rady Gminy Nadarzyn z dnia r w sprawie wyrażenia zgody na obciążenie odpłatną służebnością przesyłu części nieruchomości stanowiącej własność Gminy Nadarzyn Na...,"https://bip.nadarzyn.pl/plik,20841,projekt-uchwaly-10-pdf.pdf",2025-05-23,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17846#plik_20792",Uchwały Rady Gminy Nadarzyn podjęte na XII Sesji,Uchwała_nr_XII_237_2025_załącznik.pdf(PDF),Ocena zasobów pomocy społecznej za 2024 rok Autorzy Krystyna Masłowska SPIS TREŚCI STRONA 1 Wprowadzenie 2 Dane o sytuacji demograficznej i społecznej 3 3 3 Dane o korzystających z pomocy i...,"https://bip.nadarzyn.pl/plik,20792,uchwala-nr-xii-237-2025-zalacznik-pdf.pdf",2025-05-09,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17805#plik_20723",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(17)_załącznik.pdf(PDF),Ocena zasobów pomocy społecznej za 2024 rok Autorzy Krystyna Masłowska SPIS TREŚCI STRONA 1 Wprowadzenie 2 Dane o sytuacji demograficznej i społecznej 3 3 3 Dane o korzystających z pomocy i...,"https://bip.nadarzyn.pl/plik,20723,projekt-uchwaly-17-zalacznik-pdf.pdf",2025-04-25,,
"https://bip.nadarzyn.pl/1048,wybory-prezydenta-rp-18-maja-2025-r?nobreakup#plik_20608",Obwieszczenie Wójta Gminy Nadarzyn z dnia 11 kwietnia 2025 roku,obwieszczenie_o_obwodach_142105.pdf(PDF),O B W I E S Z C Z E N I E WÓJTA GMINY NADARZYN z dnia 11 kwietnia 2025 roku Na podstawie art 16 1 ustawy z dnia 5 stycznia 2011 r Kodeks wyborczy Dz U z 2025 r poz 365 Wójt Gminy Nadarzyn podaje do...,"https://bip.nadarzyn.pl/plik,20608,obwieszczenie-o-obwodach-142105-pdf.pdf",2025-04-15,,
"https://bip.nadarzyn.pl/1047,rok-2025?tresc=17720#plik_20572",Zarządzenie Nr 27/2025,Informacja z wykonania budżetu  za 2024 Zał Nr 1.pdf(PDF),Załącznik Nr 1 do Zarządzenia Nr 27 2025 Wójta Gminy Nadarzyn z dnia 27 marca 2025 r Informacja ogólna o wykonaniu budżetu Gminy Nadarzyn według stanu na 31 grudnia 2024 roku Na podstawie art...,"https://bip.nadarzyn.pl/plik,20572,informacja-z-wykonania-budzetu-za-2024-zal-nr-1-pdf.pdf",2025-04-03,,
"https://bip.nadarzyn.pl/994,mpzp-dla-obszarow-nr-i-ii-we-wsi-kajetany-dz-ew-245-1-do-245-8-247-1-do-247-3-247-5-oraz-247-6?nobreakup#plik_20536",Wykaz uwag zgłoszonych do wyłożonego do publicznego wglądu projektu MPZP dla Obszaru Nr II we wsi Kajetany w Gminie Nadarzyn,Wykaz uwag (skan).pdf(PDF),WYKAZ UWAG zgłoszonych do wyłożonego do publicznego wglądu projektu miejscowego planu zagospodarowania przestrzennego dla Obszaru Nr II we wsiKajetanyw Gminie Nadarzyn tennin wyłożenia od 23...,"https://bip.nadarzyn.pl/plik,20536,wykaz-uwag-skan-pdf.pdf",2025-03-26,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17454#plik_20314",Uchwały Rady Gminy Nadarzyn podjęte na IX Sesji,Uchwała_nr_IX_175_2025_zał.pdf(PDF),Załącznik do Uchwały Nr Nr IX 175 2025 Rady Gminy Nadarzyn z dnia 28 stycznia 2025r zmieniającej uchwałę w sprawie przystapienia do sporządzenia miejscowego planu zagospodarowania...,"https://bip.nadarzyn.pl/plik,20314,uchwala-nr-ix-175-2025-zal-pdf.pdf",2025-02-11,,
"https://bip.nadarzyn.pl/1053,rok-2025?tresc=17454#plik_20301",Uchwały Rady Gminy Nadarzyn podjęte na IX Sesji,Uchwała_nr_IX_192_2025_zał_nr_1.pdf(PDF),Załącznik Nr 1 Do Uchwały Nr IX 192 2025 Rady Gminy Nadarzyn z dnia 28 stycznia 2025 r Plan Rozwoju Lokalnego Koncepcja smart village dla Gminy Nadarzyn Nadarzyn październik 2024 r Plan Rozwoju...,"https://bip.nadarzyn.pl/plik,20301,uchwala-nr-ix-192-2025-zal-nr-1-pdf.pdf",2025-02-11,,
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17356#plik_20178",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(24)_załącznik.pdf(PDF),Plan Rozwoju Lokalnego Koncepcja smart village dla Gminy Nadarzyn Nadarzyn październik 2024 r Plan Rozwoju Lokalnego Koncepcja smart village dla Gminy Nadarzyn Spis treści Rozdział I Wprowadzenie 3...,"https://bip.nadarzyn.pl/plik,20178,projekt-uchwaly-24-zalacznik-pdf.pdf",2025-01-23,,2025-01-23
"https://bip.nadarzyn.pl/88,zawiadomienia-o-zwolaniu-sesji?tresc=17356#plik_20155",Zawiadomienie o zwołaniu Sesji Rady Gminy Nadarzyn,projekt_uchwały_(7)_załącznik.pdf(PDF),Załącznik do Uchwały Nr Rady Gminy Nadarzyn z dnia 2 2 zmieniającej uchwałę w sprawie przystapienia do sporządzenia miejscowego planu zagospodarowania przestrzennego dla Obszarów Ii II we wsi...,"https://bip.nadarzyn.pl/plik,20155,projekt-uchwaly-7-zalacznik-pdf.pdf",2025-01-23,,2025-01-23
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_20065",Obwieszczenie Wójta Gminy Nadarzyn z dnia 21 stycznia 2025 r.,Obwieszczenie Wójta Gminy Nadarzyn z dnia 21 stycznia 2025 r. (ROŚ.6220.23.2024.DSZ.1)(PDF),Wójt Gminy Nadarzyn Nadarzyn dnia 21 01 2025 r ul Mszczonowska 24 05 830 Nadarzyn ROŚ 6220 23 2024 DSZ 1 OBWIESZCZENIE Na podstawie art 10 I art 61 1 oraz 4 ustawy z dnia 14 czerwca 1960 r Kodeks...,"https://bip.nadarzyn.pl/plik,20065,obwieszczenie-wojta-gminy-nadarzyn-z-dnia-21-stycznia-2025-r-ros-6220-23-2024-dsz-1.pdf",2025-01-21,,
"https://bip.nadarzyn.pl/959,rok-2024?tresc=17340#plik_20038",Uchwały Rady Gminy Nadarzyn podjęte na VIII Sesji,Uchwała_nr_VIII_166_2024.pdf(PDF),za organ stanowiący Jacek Żukowski Kopia z dokumentu podpisanego elektronicznie wygenerowana dnia 2024 12 30 Strona 1 z 27 z tego z tego w tym w tym Wyszczególnienie dochody z tytułu udziału we...,"https://bip.nadarzyn.pl/plik,20038,uchwala-nr-viii-166-2024-pdf.pdf",2025-01-21,,2025-01-21
"https://bip.nadarzyn.pl/959,rok-2024?tresc=17340#plik_20035",Uchwały Rady Gminy Nadarzyn podjęte na VIII Sesji,Uchwała_nr_VIII_165_2024.pdf(PDF),UCHWAŁA Nr VIII 165 2024 RADY GMINY NADARZYN z dnia 23 grudnia 2024 r w sprawie zmiany obszaru i granic aglomeracji Nadarzyn Na podstawie art 18 ust 2 pkt 15 ustawy z dnia 8 marca 1990 r o...,"https://bip.nadarzyn.pl/plik,20035,uchwala-nr-viii-165-2024-pdf.pdf",2025-01-21,,2025-01-21
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=17946",Protokół z IX Sesji Rady Gminy Nadarzyn,Protokół z IX Sesji Rady Gminy Nadarzyn,,,2025-06-10,,
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18161",Protokół z XIV Sesji Rady Gminy Nadarzyn,Protokół z XIV Sesji Rady Gminy Nadarzyn,,,2025-09-08,,
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=17949",Protokół z XII Sesji Rady Gminy Nadarzyn,Protokół z XII Sesji Rady Gminy Nadarzyn,,,2025-06-10,,
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=17947",Protokół z X Sesji Rady Gminy Nadarzyn,Protokół z X Sesji Rady Gminy Nadarzyn,,,2025-06-10,,
"https://bip.nadarzyn.pl/1071,rok-2025?tresc=18160",Protokół z XIII Sesji Rady Gminy Nadarzyn,Protokół z XIII Sesji Rady Gminy Nadarzyn,,,2025-09-08,,
"https://bip.nadarzyn.pl/73,komunikaty-i-ogloszenia?nobreakup#plik_21461",Wykaz nieruchomości przeznaczonych do oddania w dzierżawę,wykaz nieruchomości  - dzierżawa 01.10.2025 - 22.10.2025 r_.pdf(PDF),WYKAZ nieruchomości przeznaczonych do oddania w dzierżawę Zgodnie z art 35 ust 1 ustawy z dnia 21 sierpnia 1997 r o gospodarce nieruchomościami t j Dz U z 2024 r poz 1145 ze zm Wójt Gminy...,"https://bip.nadarzyn.pl/plik,21461,wykaz-nieruchomosci-dzierzawa-01-10-2025-22-10-2025-r-pdf.pdf",2025-10-01,,
None,None,None,,,,,
